date,region,product,amount,qty,memo
2026-07-27,충청,상품_15,1525224,24,
2026-03-21,충청,상품_14,3576249,83,대량주문
2025-12-17,서울,상품_04,4774820,7,할인적용
2026-08-12,서울,상품_09,3145699,36,
2026-09-02,강원,상품_14,1903486,99,대량주문
2025-11-15,제주,상품_11,1186596,90,신규고객
2026-01-18,제주,상품_09,217719,33,
2026-04-27,충청,상품_11,2548598,15,
2026-02-13,강원,상품_16,3676407,36,
2026-05-12,인천,상품_05,1965532,75,정상
2026-07-11,강원,상품_08,3867678,2,대량주문
2026-02-07,전라,상품_11,2279587,69,
2025-09-23,경상,상품_08,1303007,27,
2026-01-16,제주,상품_04,861043,48,배송주의
2025-10-13,인천,상품_18,501840,3,재구매
2026-04-01,경기,상품_10,709710,77,
2026-02-14,인천,상품_02,1622494,20,재구매
2026-03-10,경상,상품_10,445607,8,정상
2026-06-15,충청,상품_11,192613,88,대량주문
2026-07-31,강원,상품_11,2945223,54,
2026-06-18,인천,상품_11,347281,25,배송주의
2025-11-23,인천,상품_19,1541312,74,
2026-08-28,경기,상품_03,4686826,96,대량주문
2026-09-09,전라,상품_16,1491468,47,재구매
2026-06-05,서울,상품_06,3019466,92,
2026-08-21,경상,상품_08,1117989,52,대량주문
2026-08-11,강원,상품_13,1693437,3,배송주의
2026-07-26,인천,상품_05,1986869,1,재구매
2026-06-11,인천,상품_09,3433195,7,대량주문
2026-03-30,서울,상품_16,555090,32,
2026-08-21,제주,상품_19,3185998,48,신규고객
2026-06-22,인천,상품_06,1265174,54,재구매
2026-03-07,전라,상품_18,4521522,43,대량주문
2026-06-30,서울,상품_09,632102,46,배송주의
2026-08-02,충청,상품_03,1360017,3,신규고객
2026-02-15,경상,상품_11,1927324,18,배송주의
2026-08-25,경기,상품_02,4866622,67,
2025-09-20,경기,상품_14,970356,46,배송주의
2026-06-26,충청,상품_08,341846,87,
2026-04-16,인천,상품_04,4802017,22,신규고객
2026-07-17,충청,상품_02,4117951,44,
2026-07-21,서울,상품_16,4447863,60,배송주의
2026-01-18,경상,상품_16,1218417,37,
2026-02-22,충청,상품_02,3470614,64,할인적용
2026-09-15,제주,상품_10,4648160,50,
2026-05-08,서울,상품_11,3442184,66,재구매
2025-11-06,제주,상품_17,3345301,7,
2026-05-28,인천,상품_15,4035917,47,재구매
2025-12-07,서울,상품_13,2769968,24,정상
2026-05-04,강원,상품_19,3386892,20,정상
2025-09-22,충청,상품_05,1359479,38,대량주문
2026-08-25,충청,상품_04,3598865,30,정상
2025-12-05,강원,상품_06,303236,51,할인적용
2026-03-11,인천,상품_17,4538977,5,
2026-03-17,제주,상품_14,3818715,33,대량주문
2026-06-20,제주,상품_08,1313033,41,배송주의
2026-06-03,전라,상품_08,519451,7,
2026-05-06,서울,상품_19,1911540,6,재구매
2026-01-15,전라,상품_12,3200057,85,
2026-07-12,경상,상품_11,2777767,68,
2026-06-15,서울,상품_06,3703067,25,신규고객
2026-04-04,서울,상품_20,3259842,92,배송주의
2025-12-25,인천,상품_13,1421480,89,
2025-12-22,강원,상품_09,1734482,56,배송주의
2026-02-05,경기,상품_10,2765031,73,신규고객
2026-01-11,경상,상품_19,4337035,72,할인적용
2026-05-27,충청,상품_14,2772699,3,
2026-07-27,인천,상품_08,3931776,29,
2025-11-17,경기,상품_15,1198128,84,정상
2026-05-02,서울,상품_06,3097738,59,
2026-06-24,인천,상품_01,2983944,81,신규고객
2026-06-13,경기,상품_02,4904682,35,
2026-01-05,서울,상품_19,1492748,62,
2026-06-02,강원,상품_11,2070986,50,할인적용
2026-08-28,전라,상품_19,2713645,69,
2026-01-13,서울,상품_17,3705808,75,할인적용
2026-04-24,전라,상품_06,4644011,39,
2026-04-29,충청,상품_02,1688969,82,정상
2026-07-31,인천,상품_02,3495852,57,
2025-09-23,경기,상품_14,2154864,59,대량주문
2026-02-05,강원,상품_19,3714757,26,재구매
2026-04-17,충청,상품_15,1608954,69,
2026-06-07,경상,상품_14,4003540,47,정상
2026-02-15,전라,상품_15,865772,33,
2025-10-28,제주,상품_18,3263982,68,할인적용
2025-12-04,제주,상품_08,1969810,3,신규고객
2026-03-11,경기,상품_17,3958012,3,
2026-07-02,전라,상품_06,2507285,19,재구매
2026-03-24,경기,상품_05,471759,31,배송주의
2026-04-26,서울,상품_11,4813314,11,배송주의
2026-01-30,충청,상품_02,1808472,23,
2025-12-21,인천,상품_07,3967205,60,재구매
2025-10-28,경상,상품_03,3112392,86,대량주문
2026-04-26,강원,상품_14,3634903,16,할인적용
2026-04-13,강원,상품_12,3686072,79,대량주문
2026-08-20,제주,상품_01,2871246,19,대량주문
2026-08-08,경기,상품_08,682646,13,
2026-01-19,제주,상품_08,2073936,46,할인적용
2026-02-04,경상,상품_08,4511584,70,
2026-07-28,충청,상품_01,3842668,74,
2026-09-02,인천,상품_10,2779938,89,신규고객
2026-06-19,경상,상품_03,4899700,54,재구매
2026-06-07,충청,상품_11,3139719,41,대량주문
2026-06-25,서울,상품_20,2608402,8,
2026-07-01,전라,상품_19,872109,72,할인적용
2026-07-08,제주,상품_10,907119,48,정상
2026-01-02,인천,상품_07,3669297,32,배송주의
2026-02-09,경기,상품_14,1952150,48,
2026-01-21,인천,상품_10,1597837,45,할인적용
2026-04-02,서울,상품_04,1246193,54,
2026-07-30,제주,상품_16,3075918,8,할인적용
2025-11-03,전라,상품_20,1587029,35,
2026-03-17,전라,상품_07,2174056,50,정상
2026-08-05,강원,상품_01,2117353,38,신규고객
2026-01-22,경상,상품_17,2937685,29,
2026-05-16,경상,상품_08,3620773,54,
2026-08-01,경상,상품_16,4753058,64,정상
2026-02-15,제주,상품_05,4831526,42,배송주의
2026-06-18,충청,상품_02,1720363,22,
2026-03-09,인천,상품_12,1090524,74,
2026-02-28,충청,상품_14,3673832,76,정상
2026-04-20,제주,상품_12,2401105,4,신규고객
2025-09-24,인천,상품_13,1826879,98,배송주의
2026-03-15,충청,상품_09,3032021,89,
2026-06-25,강원,상품_08,2897123,65,할인적용
2026-01-03,충청,상품_03,1656313,62,정상
2026-05-07,경기,상품_09,3262079,95,
2026-03-12,충청,상품_05,245436,93,
2025-10-07,제주,상품_02,452560,72,
2025-09-30,경상,상품_09,1163354,77,정상
2026-06-19,경기,상품_13,50717,49,할인적용
2026-08-21,경상,상품_17,1629019,62,할인적용
2026-02-24,경기,상품_05,2295644,3,
2026-08-08,강원,상품_15,1104421,69,
2026-02-03,충청,상품_01,1451134,44,정상
2026-06-19,제주,상품_18,3809284,18,
2026-06-18,경기,상품_01,4905143,96,
2026-04-29,경기,상품_16,2537799,97,
2026-05-12,서울,상품_04,31228,47,정상
2025-10-13,경기,상품_17,1260160,74,
2026-03-12,전라,상품_11,3654531,31,
2026-01-31,충청,상품_20,3756487,58,신규고객
2026-08-08,강원,상품_07,4289494,68,
2026-08-05,인천,상품_11,3943023,82,정상
2026-05-29,서울,상품_19,4920409,94,신규고객
2026-03-07,충청,상품_01,71086,17,
2026-05-23,충청,상품_05,3063336,57,
2025-11-25,제주,상품_12,4612202,17,정상
2025-12-07,강원,상품_18,2502126,85,신규고객
2025-12-28,전라,상품_02,3924850,93,대량주문
2026-02-02,인천,상품_04,352592,99,정상
2026-02-23,전라,상품_10,286934,84,
2026-04-26,충청,상품_20,3373127,37,
2026-04-18,충청,상품_05,4624945,73,
2026-01-10,전라,상품_01,4693202,28,재구매
2026-06-26,강원,상품_19,2687689,95,대량주문
2026-05-08,제주,상품_18,2954597,46,
2026-02-15,제주,상품_03,3963056,99,정상
2026-01-23,서울,상품_10,4086695,76,
2026-04-28,전라,상품_13,3816371,79,신규고객
2025-09-28,서울,상품_13,4277097,21,재구매
2026-08-15,경상,상품_09,2371134,19,할인적용
2026-01-28,서울,상품_10,3490900,97,배송주의
2025-11-01,서울,상품_12,3162315,9,배송주의
2026-03-11,충청,상품_11,4537624,90,
2025-12-05,경기,상품_14,269363,31,
2026-05-15,서울,상품_14,130101,55,정상
2026-09-11,강원,상품_11,4739549,56,대량주문
2026-05-11,강원,상품_18,3962869,90,
2026-06-22,경상,상품_17,2968632,76,
2026-07-03,제주,상품_07,1658390,61,
2026-05-25,경기,상품_08,391353,10,
2026-06-09,제주,상품_04,953392,51,
2026-05-26,인천,상품_13,4316734,89,배송주의
2025-12-03,제주,상품_10,3892243,59,대량주문
2026-03-27,서울,상품_02,3474114,67,대량주문
2025-12-15,서울,상품_09,3031919,40,
2026-08-08,전라,상품_06,507812,15,배송주의
2026-01-10,인천,상품_17,3717755,73,
2026-01-20,경상,상품_13,931271,32,정상
2025-12-20,경상,상품_11,2297542,1,배송주의
2025-09-27,경기,상품_05,469943,89,
2026-04-02,강원,상품_12,1417179,14,대량주문
2026-02-24,강원,상품_16,3388266,46,대량주문
2026-05-21,서울,상품_16,1832855,58,할인적용
2026-01-22,경상,상품_16,288416,92,
2025-10-07,전라,상품_08,2066634,31,
2026-08-29,인천,상품_15,4242265,8,
2025-12-14,제주,상품_08,4672465,1,
2025-12-03,서울,상품_04,319428,33,할인적용
2026-06-07,충청,상품_15,3826116,16,할인적용
2026-03-09,전라,상품_04,1772108,9,
2026-05-09,전라,상품_07,3029549,85,배송주의
2026-07-17,전라,상품_02,26164,96,
2025-10-20,충청,상품_03,3377233,93,대량주문
2026-06-26,경기,상품_13,4388594,34,대량주문
2026-05-25,인천,상품_07,2581456,65,대량주문
2025-11-28,경상,상품_05,841460,86,신규고객
2026-06-16,강원,상품_02,3716042,60,할인적용
2026-03-05,서울,상품_15,2747282,58,
2026-09-11,경상,상품_15,3465413,74,신규고객
2025-12-23,제주,상품_15,4366727,31,
2026-04-05,경기,상품_09,250895,1,
2025-10-28,서울,상품_10,209797,68,정상
2026-04-02,서울,상품_13,230410,90,재구매
2025-11-27,인천,상품_10,3715319,20,
2026-04-23,강원,상품_10,415698,68,
2026-08-24,경기,상품_09,4275396,35,
2025-11-19,강원,상품_06,925449,14,재구매
2025-12-12,경기,상품_04,1565539,75,신규고객
2026-04-06,강원,상품_14,3848593,87,신규고객
2026-09-03,경상,상품_05,3889453,20,
2026-03-26,강원,상품_03,998114,19,할인적용
2026-01-26,충청,상품_02,2496998,36,할인적용
2026-05-28,제주,상품_08,276513,1,재구매
2026-07-19,전라,상품_20,4090990,39,정상
2026-09-03,전라,상품_19,2151078,42,
2026-01-27,강원,상품_03,1960233,45,
2026-09-14,충청,상품_01,1461832,46,
2026-01-11,제주,상품_19,3350172,42,재구매
2026-07-26,경기,상품_16,1907848,13,
2026-04-01,전라,상품_07,4940890,48,할인적용
2026-02-22,전라,상품_09,3793181,21,
2026-08-03,제주,상품_01,1236031,12,정상
2025-12-06,전라,상품_15,2393069,15,정상
2025-11-23,인천,상품_13,3996842,63,
2026-08-02,제주,상품_09,3646868,9,
2025-12-03,서울,상품_20,3925040,75,
2025-10-13,충청,상품_08,2495933,20,
2026-08-27,서울,상품_01,1368306,88,
2026-09-01,서울,상품_07,4865992,93,배송주의
2026-06-29,제주,상품_06,872914,54,재구매
2026-07-15,전라,상품_18,135995,99,
2026-06-28,경기,상품_01,443035,26,
2025-09-28,경기,상품_15,3375156,21,재구매
2026-06-30,제주,상품_17,3159611,85,
2025-12-26,경기,상품_09,2081118,80,할인적용
2026-01-11,서울,상품_01,2345161,70,할인적용
2026-02-13,인천,상품_06,1732808,48,
2025-11-27,제주,상품_14,4131131,19,재구매
2026-06-10,전라,상품_09,1869481,72,
2026-06-01,서울,상품_13,1159584,99,배송주의
2025-11-10,경상,상품_11,3085609,62,
2026-07-25,전라,상품_19,1197178,57,배송주의
2025-09-21,경기,상품_12,203278,42,
2026-08-26,서울,상품_06,1162484,2,배송주의
2026-01-01,서울,상품_17,1753275,61,
2025-09-28,인천,상품_01,3313474,91,할인적용
2026-07-09,제주,상품_11,3082997,61,배송주의
2025-10-16,강원,상품_07,3170739,7,신규고객
2026-01-11,강원,상품_18,4625025,94,
2026-02-22,전라,상품_13,3493519,75,배송주의
2026-03-18,서울,상품_10,3244315,42,
2026-09-02,충청,상품_09,4691923,59,
2025-10-23,경상,상품_02,3087050,38,대량주문
2025-11-28,경기,상품_19,1266046,90,
2026-06-16,충청,상품_14,4064703,7,배송주의
2026-05-22,경기,상품_17,760372,85,신규고객
2026-08-26,서울,상품_20,3266034,42,
2026-03-11,제주,상품_12,1549490,34,
2026-03-25,전라,상품_07,2984289,32,
2026-02-12,강원,상품_14,1432370,10,
2025-10-04,전라,상품_19,156627,25,대량주문
2026-03-19,경상,상품_04,1580032,84,재구매
2026-05-23,충청,상품_13,4264353,25,
2026-09-06,서울,상품_16,366551,37,
2026-06-17,강원,상품_14,3760731,46,배송주의
2026-07-04,경상,상품_16,3686701,12,신규고객
2026-09-15,경기,상품_13,426997,16,정상
2026-05-26,경기,상품_11,3931521,72,배송주의
2026-01-23,전라,상품_16,1575515,11,
2026-07-06,전라,상품_19,4965642,67,
2025-11-27,서울,상품_19,3379383,8,대량주문
2026-01-16,경상,상품_19,2251395,7,할인적용
2026-03-17,경기,상품_07,2345669,60,신규고객
2026-03-09,전라,상품_17,1690752,61,재구매
2026-03-18,경상,상품_16,3866493,75,대량주문
2026-02-28,인천,상품_20,3113378,84,할인적용
2026-08-04,경상,상품_17,4990990,4,
2026-07-29,강원,상품_11,2321196,62,할인적용
2026-08-21,충청,상품_14,2626050,6,
2026-09-10,충청,상품_02,1411988,49,신규고객
2026-05-03,서울,상품_01,784628,77,
2025-09-22,경상,상품_16,413329,61,신규고객
2026-03-19,경기,상품_06,2022868,27,신규고객
2026-05-07,제주,상품_14,4812925,28,
2026-02-04,경상,상품_05,2992022,45,
2026-02-13,전라,상품_08,2940070,10,
2025-11-28,충청,상품_20,4017052,58,신규고객
2026-06-27,제주,상품_03,3434634,72,재구매
2025-12-01,경기,상품_05,3470846,97,
2026-05-03,경상,상품_03,3367520,58,할인적용
2026-08-28,전라,상품_15,1473773,38,
2026-06-15,강원,상품_14,2750024,64,신규고객
2026-03-19,인천,상품_11,802839,61,할인적용
2026-07-25,충청,상품_09,2989146,61,
2025-09-26,강원,상품_15,3809761,5,
2026-06-29,전라,상품_14,940404,40,재구매
2026-04-28,인천,상품_10,3631130,79,
2026-08-24,인천,상품_20,302396,89,대량주문
2026-07-16,인천,상품_14,2003669,7,신규고객
2025-11-26,제주,상품_18,577043,62,대량주문
2025-12-25,충청,상품_09,3115111,44,배송주의
2026-01-27,경상,상품_05,1010316,67,
2026-08-05,경상,상품_03,1214426,51,신규고객
2026-01-27,강원,상품_16,3089490,82,
2025-12-10,충청,상품_13,588365,9,재구매
2026-04-21,전라,상품_12,3153630,83,대량주문
2026-06-07,충청,상품_11,4883655,29,
2026-05-31,제주,상품_08,3526510,80,할인적용
2026-01-01,경상,상품_11,3214726,52,정상
2026-03-09,경상,상품_02,2321628,92,할인적용
2026-04-19,전라,상품_15,221838,74,할인적용
2026-05-15,인천,상품_07,1638031,21,정상
2026-04-14,경상,상품_05,1954750,34,신규고객
2026-03-23,서울,상품_15,1851074,47,배송주의
2026-03-12,전라,상품_02,2892397,88,재구매
2026-01-22,제주,상품_19,3587204,72,할인적용
2025-12-26,인천,상품_07,1158305,7,정상
2026-06-26,인천,상품_16,1654041,86,재구매
2026-05-20,경상,상품_17,1930798,14,정상
2026-03-12,경상,상품_07,1625824,30,신규고객
2026-05-09,제주,상품_15,2854231,8,배송주의
2026-08-18,강원,상품_02,536505,54,재구매
2026-03-22,인천,상품_17,2438668,11,정상
2025-10-16,경상,상품_10,4710193,32,정상
2026-08-04,제주,상품_12,566040,27,할인적용
2025-10-29,충청,상품_11,535574,51,
2026-01-16,서울,상품_07,3032021,10,
2026-03-09,전라,상품_17,2032340,56,정상
2026-06-13,강원,상품_11,1321623,46,대량주문
2025-11-13,강원,상품_09,3899807,91,
2026-03-13,서울,상품_13,922859,89,할인적용
2026-04-18,강원,상품_08,4515433,90,
2026-04-06,전라,상품_11,2851077,72,정상
2025-10-02,경상,상품_14,1606506,48,배송주의
2026-08-16,전라,상품_15,965569,54,배송주의
2026-07-03,강원,상품_12,1099498,74,할인적용
2025-10-03,인천,상품_03,1710980,18,
2025-11-12,경상,상품_18,3159543,11,
2025-12-29,경상,상품_04,250753,72,
2025-12-09,강원,상품_08,317831,41,
2026-06-04,강원,상품_12,1876012,30,
2025-10-24,강원,상품_03,2122270,26,
2025-11-04,강원,상품_03,1026988,6,대량주문
2026-01-05,서울,상품_10,1804431,48,대량주문
2026-02-21,경상,상품_01,1340226,72,배송주의
2026-07-06,서울,상품_11,2922160,11,신규고객
2026-03-09,인천,상품_15,2119815,13,
2025-09-27,인천,상품_12,4981021,98,재구매
2026-04-09,경기,상품_07,1969196,23,할인적용
2026-06-02,전라,상품_02,1333652,13,
2025-12-02,경상,상품_01,4293709,92,
2025-11-01,제주,상품_08,1768058,99,
2026-02-15,서울,상품_06,1292111,93,재구매
2026-03-17,인천,상품_01,2530945,72,신규고객
2025-10-12,서울,상품_20,4836672,47,대량주문
2025-12-20,서울,상품_11,4606703,40,배송주의
2026-03-22,경상,상품_12,1982842,24,
2025-12-19,경상,상품_01,2336118,94,정상
2026-02-13,제주,상품_16,1360248,6,대량주문
2026-08-05,서울,상품_15,569513,99,신규고객
2026-01-19,강원,상품_15,1891144,74,신규고객
2025-10-18,인천,상품_12,2698210,29,배송주의
2025-11-02,경기,상품_15,1587035,71,대량주문
2026-02-20,전라,상품_10,2910494,29,
2025-12-08,경기,상품_02,4120401,84,
2025-10-18,강원,상품_01,807347,39,
2026-06-15,인천,상품_01,2320894,12,
2026-03-05,제주,상품_08,1510800,13,
2025-12-27,강원,상품_08,1781622,74,
2025-10-03,서울,상품_04,4497940,22,
2025-12-23,경기,상품_02,760903,11,배송주의
2025-12-16,강원,상품_09,2027914,61,배송주의
2026-04-27,강원,상품_13,2981914,51,
2025-12-06,충청,상품_12,4036000,99,
2026-08-14,제주,상품_07,3753758,59,배송주의
2026-01-19,강원,상품_13,2986720,9,
2026-02-24,전라,상품_05,2625310,7,재구매
2025-12-19,경기,상품_02,3549247,49,대량주문
2025-12-07,인천,상품_09,2527537,31,
2026-07-28,서울,상품_15,242816,31,
2026-09-11,제주,상품_01,1922171,70,할인적용
2026-01-09,강원,상품_15,898938,75,
2025-12-12,강원,상품_09,452305,98,할인적용
2026-02-04,경기,상품_19,2577837,76,
2026-03-09,전라,상품_16,4022459,8,
2026-05-23,서울,상품_20,4442544,91,대량주문
2026-09-07,제주,상품_12,483974,55,대량주문
2026-06-06,경상,상품_18,4330539,2,
2026-01-28,강원,상품_20,3824782,46,
2025-11-24,전라,상품_05,1397949,9,배송주의
2026-01-22,제주,상품_14,3931184,63,대량주문
2025-10-20,제주,상품_06,4094991,78,
2025-09-23,전라,상품_17,363799,97,할인적용
